Age,Annual_Income,Monthly_Spend,Loyalty_Score,Days_Since_Last_Purchase,Purchase_Frequency,Gender,Preferred_Category,KMeans_Cluster,Agg_Cluster,Cluster_Label
62.77920055879886,110176.57896570441,892.6455988742945,4,24,16,M,Home,0,1,Budget Browsers
63.60938193848719,93491.97151316382,875.9459878432754,4,8,18,F,Home,0,1,Budget Browsers
55.61949197312006,127470.71050506337,949.6276956923367,4,22,16,F,Fashion,0,1,Budget Browsers
69.00565450649296,120524.32360973474,1117.6502157197003,5,1,13,M,Fashion,0,1,Budget Browsers
56.79955530373979,122300.47119981998,1031.9125561706105,4,8,14,F,Home,0,1,Budget Browsers
59.00461162777234,96849.1289333105,738.3935884522863,5,24,9,M,Fashion,0,1,Budget Browsers
56.61542540572904,56166.42700321889,1106.4744675029306,5,18,16,F,Electronics,0,1,Budget Browsers
58.12463238065174,137428.8177938424,946.9698210019733,4,20,19,F,Sports,0,1,Budget Browsers
49.22979930483839,98029.0635997899,1003.0598693788374,4,28,8,M,Home,0,1,Budget Browsers
46.47959293924565,88430.60589892199,1119.9811288917904,4,16,8,M,Beauty,0,1,Budget Browsers
70.75604050579977,127336.97279784984,733.2629625729674,4,18,10,M,Fashion,0,1,Budget Browsers
51.22430921345338,100199.68400202176,894.6261631940306,5,20,19,F,Fashion,0,1,Budget Browsers
50.068861204349545,136498.40960116553,820.2818172961178,4,12,13,F,Fashion,0,1,Budget Browsers
40.77287909117028,125425.14873941743,664.8210861951816,5,13,12,F,Fashion,0,1,Budget Browsers
52.88830601848398,127089.23308001194,952.006496640738,5,13,9,M,Home,0,1,Budget Browsers
47.41528165274001,75851.10721998665,1276.7334827376635,5,10,16,Other,Home,0,1,Budget Browsers
71.13612128109095,140298.59963466,623.9883383241371,5,7,17,M,Fashion,0,1,Budget Browsers
66.07853671474108,116531.2632808464,895.1579083425795,5,25,11,F,Electronics,0,1,Budget Browsers
52.49479723857821,100768.07151884492,996.081440261216,4,14,11,M,Fashion,0,1,Budget Browsers
76.01948644275447,113584.71168355628,918.4617302484272,5,24,12,F,Electronics,0,1,Budget Browsers
65.85412389593276,65594.119177542,883.0307921226389,5,16,15,F,Electronics,0,1,Budget Browsers
55.40134893193102,120216.32028701677,705.1175454831264,4,15,17,F,Sports,0,1,Budget Browsers
38.004754281011415,84265.7122954482,934.9180114410245,4,12,11,F,Home,0,1,Budget Browsers
76.32754058072594,76183.24285391164,786.485403447611,5,9,12,M,Home,0,1,Budget Browsers
46.88342026589123,71941.02034455273,571.511744253217,5,8,19,M,Fashion,0,1,Budget Browsers
44.836810024344864,137817.20937474814,1079.1888330770596,4,18,11,F,Sports,0,1,Budget Browsers
66.18056345607712,94268.41515768028,1043.7578729763063,5,23,13,M,Home,0,1,Budget Browsers
77.51801925071419,148343.1927479125,907.749146527662,4,18,19,M,Beauty,0,1,Budget Browsers
69.07418254808414,96604.96342369255,934.3612032308554,4,13,10,M,Fashion,0,1,Budget Browsers
62.51127296041888,67316.05106017634,1061.1477019073343,5,28,15,F,Sports,0,1,Budget Browsers
62.75803473332229,82086.88900128352,933.6509485167123,4,27,13,M,Beauty,0,1,Budget Browsers
64.82732447024246,140895.29050017346,1035.602633214197,5,18,17,M,Sports,0,1,Budget Browsers
64.07142871829411,106102.54555158332,855.3776698689225,5,15,12,M,Electronics,0,1,Budget Browsers
60.249531391755006,96292.81758773497,1096.797560786092,5,4,9,M,Fashion,0,1,Budget Browsers
58.83360883161501,114000.4556463197,948.1178588899025,4,17,17,F,Fashion,0,1,Budget Browsers
57.49925497680382,122544.56840418863,929.1077915408811,5,5,17,Other,Fashion,0,1,Budget Browsers
51.96828328906659,137934.97039756153,709.4908366931952,4,22,14,F,Sports,0,1,Budget Browsers
55.75459938506581,146212.48074732316,943.0433781452563,5,16,9,M,Electronics,0,1,Budget Browsers
44.456345486436916,101005.78385527286,775.2067623758323,5,9,8,F,Electronics,0,1,Budget Browsers
57.213282985642,76848.80784794904,804.2575910207258,4,10,14,F,Fashion,0,1,Budget Browsers
50.091271142792664,99663.3709719181,777.6936557525819,5,24,12,M,Electronics,0,1,Budget Browsers
49.17128546227383,116507.01266457216,740.0647602151163,5,18,8,F,Electronics,0,1,Budget Browsers
59.439153209227825,85906.02684473473,1218.7157104525443,4,17,11,F,Beauty,0,1,Budget Browsers
69.1360182907568,86071.22712762392,1099.7008592982604,4,18,19,F,Home,0,1,Budget Browsers
65.3465328480185,118594.69703874714,1188.0551253216393,4,7,11,F,Electronics,0,1,Budget Browsers
45.43599517101458,108783.69121073872,716.5657470666654,5,4,17,M,Fashion,0,1,Budget Browsers
50.0829749074373,110819.92488528966,910.6880624866338,4,26,14,M,Fashion,0,1,Budget Browsers
65.52616950390572,91037.61663249826,705.9738562193857,4,5,16,F,Electronics,0,1,Budget Browsers
50.140100851693525,104239.98214485582,795.6457684204404,5,28,9,M,Home,0,1,Budget Browsers
56.202934800023804,86894.17139329239,762.2809524875138,4,23,19,M,Beauty,0,1,Budget Browsers
62.40041679219642,132254.96027811966,1085.9376009662342,5,16,8,F,Beauty,0,1,Budget Browsers
50.25324436109092,135881.23336809382,840.565548284736,5,3,9,F,Beauty,0,1,Budget Browsers
58.84300404916768,63845.303444047655,1060.2569000541025,4,26,14,M,Electronics,0,1,Budget Browsers
47.32779604065436,86762.22849518975,990.6181334382777,5,18,17,F,Sports,0,1,Budget Browsers
53.18905884839029,72586.76862274803,1245.5458128157184,4,29,13,F,Beauty,0,1,Budget Browsers
60.55825547314029,93749.40163982754,678.0833665290414,4,23,11,F,Sports,0,1,Budget Browsers
45.25605013174665,107914.05075524098,1088.88498596802,4,21,8,M,Electronics,0,1,Budget Browsers
62.41991963533718,84901.06569796253,1051.070000470974,5,17,8,M,Beauty,0,1,Budget Browsers
59.79131307251729,115181.68323497359,950.4217444539344,4,1,19,M,Electronics,0,1,Budget Browsers
68.91312343979075,111733.60842590626,865.8785610069888,4,25,14,M,Beauty,0,1,Budget Browsers
